Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
538,20,3.0,,12735,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,2.9818748251923597,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,4,5,1972,1972,3.020979020979043,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.040540508036903,600,3.019904458598726,0,264,864,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,864,0,0,864,0,0,1,0,3,1,3.1496598639455784,5,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1980.0,3.1669421487603304,2,576,2.9969488939740656,3.0075414781297134,3.0082089552238807,216,0,0,0,0,0,3.0289057123193395,3.0730066078796847,3.0291607396870557,0,4,2008,2.9814846701286157,3.0734557595993324,111250
539,20,3.0,,11553,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.027034850975141,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,5,1968,1968,3.020979020979043,3.0285913528591353,2.962972880331527,2.971831272328764,3.0247191011235954,188.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.040540508036903,673,3.019904458598726,0,378,1051,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,1159,0,0,1159,0,0,1,1,3,1,3.1496598639455784,7,3.013235294117647,1,2.982347730142401,2.964367816091954,1968.0,3.1669421487603304,1,336,2.9969488939740656,3.0075414781297134,3.0082089552238807,466,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2006,3.069455406471981,3.0734557595993324,158000
540,20,3.0,,11423,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.066666581001408,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,8,5,2001,2002,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0247191011235954,479.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,2.9592760182291493,2.911483253588517,1358,3.019904458598726,0,223,1581,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1601,0,0,1601,1,0,2,0,3,1,2.8839590443686007,6,3.013235294117647,1,3.0000000000000053,2.964367816091954,2001.0,2.8696682464454977,2,670,2.9969488939740656,3.0075414781297134,3.0082089552238807,180,0,0,0,0,0,3.0289057123193395,3.133757843936987,3.001500307978968,2000,5,2010,3.069455406471981,3.0734557595993324,272000
541,20,3.0,85.0,14601,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0040806470724797,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,9,5,2006,2006,3.020979020979043,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0247191011235954,584.0,2.9272163561607116,3.0054602184087362,2.8778979907264297,2.9173599484580173,3.026697177726926,2.9592760182291493,2.911483253588517,1260,3.019904458598726,0,578,1838,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1838,0,0,1838,1,0,2,0,2,1,2.970019707562462,8,3.013235294117647,1,3.0236842105263158,2.964367816091954,2006.0,2.9460227272727275,3,765,2.9969488939740656,3.0075414781297134,3.0082089552238807,270,68,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,3,2009,3.069455406471981,3.0734557595993324,315000
542,60,3.0,,11000,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,2.9818748251923597,3.032561505065123,3.0031384017056273,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,8,5,2000,2000,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0247191011235954,72.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,969,969,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,997,1288,0,2285,0,0,2,1,4,1,2.8839590443686007,8,3.013235294117647,1,3.0000000000000053,2.977330016643784,2000.0,2.9460227272727275,3,648,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,56,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,6,2007,3.069455406471981,3.0734557595993324,248000
543,20,3.0,78.0,10140,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0001428805954125,3.0101934487250115,3.026989619377163,3.0221311475409838,3.017906336088154,7,5,1998,1999,3.020979020979043,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.9173599484580173,3.026697177726926,3.0440713536201467,3.2557316530868166,144,3.145124993767733,1127,379,1650,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1680,0,0,1680,1,0,2,0,3,1,2.8839590443686007,7,3.170435257608747,1,3.0000000000000053,2.964367816091954,1998.0,2.9460227272727275,2,583,2.9969488939740656,3.0075414781297134,3.0082089552238807,78,73,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,6,2009,3.069455406471981,3.0734557595993324,213250
544,120,2.6159101818417145,34.0,4058,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,2.9912311753016607,3.1872618423873402,7,5,1998,1998,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0247191011235954,182.0,3.15121412803532,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,2.9592760182291493,2.911483253588517,584,3.022225034758816,139,0,723,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,767,0,0,767,1,0,1,0,1,1,3.1496598639455784,4,3.013235294117647,0,3.0434782608695654,2.964367816091954,1998.0,2.9460227272727275,1,367,2.9969488939740656,3.0075414781297134,3.0082089552238807,120,40,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,6,2007,3.069455406471981,3.0734557595993324,133000
545,60,3.0,58.0,17104,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,5,2006,2006,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,2.9394537207412452,2.9592760182291493,2.911483253588517,554,3.019904458598726,0,100,654,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,664,832,0,1496,1,0,2,1,3,1,2.8839590443686007,7,3.013235294117647,1,3.0236842105263158,2.964367816091954,2006.0,2.8696682464454977,2,426,2.9969488939740656,3.0075414781297134,3.0082089552238807,100,24,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,9,2006,2.6639479866730786,2.680009603543778,179665
546,50,3.0,,13837,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.060836501900244,3.032561505065123,3.0001428805954125,3.011904761904762,3.026989619377163,3.0221311475409838,3.2727269030930493,7,5,1988,1988,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0247191011235954,178.0,2.8258196721311477,3.2123281481527157,2.8778979907264297,2.883495145631068,2.9394537207412452,3.0440713536201467,2.911483253588517,1002,3.022225034758816,202,0,1204,3.022408963585434,3.120331950184358,3.0205128205128204,3.0134932533733134,1377,806,0,2183,0,0,2,1,4,1,2.8839590443686007,9,3.013235294117647,0,3.0434782608695654,2.964367816091954,1988.0,3.1669421487603304,3,786,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,2,2006,3.069455406471981,3.0734557595993324,229000
547,50,3.0,70.0,8737,3.03232462173315,3.040175310445581,2.981404958677686,3.141329829140209,3.0287868403015765,3.027566539923954,3.032561505065123,3.506552941768988,3.011904761904762,3.026989619377163,3.0221311475409838,3.2727269030930493,6,7,1923,1950,3.0306748466257667,3.0285913528591353,3.039467271013622,3.218274107779181,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.445204075220309,2.883495145631068,3.026697177726926,3.0440713536201467,3.000000355929034,300,3.019904458598726,0,765,1065,3.022408963585434,2.9271255060728745,3.0205128205128204,3.1488627614223565,915,720,0,1635,0,0,1,1,3,1,3.1496598639455784,6,3.013235294117647,1,3.0236842105263158,3.1627906976744184,1950.0,3.1669421487603304,2,440,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,38,0,144,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,5,2007,3.069455406471981,3.0734557595993324,210000
548,85,3.0,54.0,7244,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0982193321546396,3.011904761904762,3.026989619377163,3.0221311475409838,3.1872618423873402,5,7,1970,1970,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,3.15121412803532,3.2123281481527157,3.085173501577287,2.883495145631068,3.026697177726926,2.9592760182291493,3.090909090781007,619,3.019904458598726,0,149,768,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,768,0,0,768,1,0,1,0,2,1,3.1496598639455784,5,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1987.0,3.1669421487603304,2,624,2.9969488939740656,3.0075414781297134,3.0082089552238807,104,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,4,2007,3.069455406471981,3.0734557595993324,129500
549,20,3.9999999975549225,49.0,8235,3.03232462173315,3.040175310445581,2.981404958677686,3.0013643059407245,3.0287868403015765,3.027566539923954,3.032561505065123,3.8140874947239753,3.0247004789699585,3.1665375411156793,3.0221311475409838,3.017906336088154,5,7,1955,1995,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0493119266055047,0.0,3.15121412803532,3.2123281481527157,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.2557316530868166,180,3.0726108650443575,645,0,825,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,825,0,0,825,1,0,1,0,2,1,3.1496598639455784,4,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1963.0,2.8696682464454977,2,720,2.9969488939740656,3.0075414781297134,3.0082089552238807,140,50,0,0,0,0,3.0289057123193395,3.133757843936987,3.0291607396870557,0,6,2008,3.069455406471981,3.0734557595993324,125000
550,60,1.0222899479943952,75.0,9375,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,1.4904647504034116,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,5,2003,2004,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,912,912,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,912,1182,0,2094,0,0,2,1,4,1,2.8839590443686007,8,3.013235294117647,1,3.0236842105263158,2.977330016643784,2003.0,2.9460227272727275,2,615,2.9969488939740656,3.0075414781297134,3.0082089552238807,182,182,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,11,2009,3.069455406471981,3.0734557595993324,263000
551,120,3.0,53.0,4043,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0215828249554764,3.011904761904762,3.026989619377163,2.9912311753016607,3.017906336088154,6,6,1977,1977,3.0306748466257667,3.0285913528591353,2.962972880331527,2.971831272328764,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,2.883495145631068,3.026697177726926,3.0440713536201467,3.090909090781007,559,3.019904458598726,0,510,1069,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,1069,0,0,1069,0,0,2,0,2,1,3.1496598639455784,4,3.013235294117647,0,3.0434782608695654,2.964367816091954,1977.0,2.8696682464454977,2,440,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,55,0,0,200,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,10,2008,2.9814846701286157,2.891130886895454,140000
552,20,3.9999999975549225,50.0,6000,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.8140874947239753,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,6,1957,1957,3.020979020979043,3.0285913528591353,3.039467271013622,3.0108607589654266,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.000000355929034,308,3.019904458598726,0,620,928,3.022408963585434,3.120331950184358,3.0205128205128204,3.1488627614223565,928,0,0,928,0,0,1,0,3,1,3.1496598639455784,5,3.013235294117647,0,3.0434782608695654,2.964367816091954,1957.0,2.9460227272727275,1,288,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,6,2008,3.069455406471981,3.0734557595993324,112500
553,20,3.0,87.0,11146,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.013039636614155,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,8,5,2006,2006,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,2.8984401586053608,250.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.9173599484580173,3.026697177726926,2.9592760182291493,3.072093023255814,0,3.019904458598726,0,1709,1709,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1717,0,0,1717,0,0,2,0,3,1,2.8839590443686007,7,3.013235294117647,1,3.0236842105263158,2.964367816091954,2006.0,2.8696682464454977,3,908,2.9969488939740656,3.0075414781297134,3.0082089552238807,169,39,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2009,3.069455406471981,3.0734557595993324,255500
554,20,3.0,67.0,8777,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0599895260507197,3.0247004789699585,3.026989619377163,3.0221311475409838,3.017906336088154,4,5,1949,2003,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.073000391722953,3.073000391722953,3.071829247211915,3.073000391722953,0,3.071829247211915,0,0,0,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1126,0,0,1126,0,0,2,0,2,1,2.8839590443686007,5,3.013235294117647,0,3.0434782608695654,3.1627906976744184,2002.0,2.9460227272727275,2,520,2.9969488939740656,3.0075414781297134,3.2331469630433376,0,96,0,0,0,0,3.0289057123193395,3.133757843936987,3.0291607396870557,0,5,2009,3.069455406471981,3.0734557595993324,108000
555,60,3.0,85.0,10625,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.013039636614155,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,5,2003,2004,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0247191011235954,292.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,2.911483253588517,866,3.019904458598726,0,132,998,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1006,1040,0,2046,1,0,2,1,3,1,2.8839590443686007,8,3.013235294117647,1,3.0236842105263158,2.977330016643784,2003.0,2.8696682464454977,3,871,2.9969488939740656,3.0075414781297134,3.0082089552238807,320,62,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,8,2008,3.069455406471981,3.0734557595993324,284000
556,45,3.9999999975549225,58.0,6380,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.506552941768988,3.011904761904762,3.026989619377163,3.0221311475409838,3.170435257608747,5,6,1922,1950,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.445204075220309,3.163328197226502,3.145937615835967,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,993,993,3.022408963585434,3.119158878504673,3.0205128205128204,3.1488627614223565,1048,0,0,1048,0,0,1,0,2,1,3.1496598639455784,5,3.013235294117647,1,3.0236842105263158,3.1627906976744184,1922.0,3.1669421487603304,1,280,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,116,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,8,2006,3.069455406471981,3.0734557595993324,113000
557,20,3.0,69.0,14850,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,2.9911111111581867,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,5,1957,1957,3.0306748466257667,3.0285913528591353,3.218446600356333,3.218274107779181,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.000000355929034,895,3.019904458598726,0,197,1092,3.022408963585434,3.119158878504673,3.0205128205128204,3.1488627614223565,1092,0,0,1092,1,0,1,0,2,1,3.1496598639455784,6,3.013235294117647,1,3.0000000000000053,2.964367816091954,1957.0,2.9460227272727275,1,299,2.9969488939740656,3.0075414781297134,3.0082089552238807,268,0,0,0,122,0,3.0289057123193395,3.0730066078796847,3.0291607396870557,0,5,2006,3.069455406471981,3.0734557595993324,141000
558,50,2.214206188151974,60.0,11040,3.03232462173315,3.040175310445581,3.0594594594594593,2.8661626169692607,3.0287868403015765,3.027566539923954,2.954669306239236,3.0272958114571984,3.011904761904762,3.026989619377163,3.0221311475409838,3.2727269030930493,4,6,1920,1950,3.0306748466257667,3.0285913528591353,2.9090909093375803,2.901869159355091,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.000000355929034,637,3.019904458598726,0,0,637,3.022408963585434,3.120331950184358,3.0205128205128204,3.0134932533733134,897,439,0,1336,0,0,1,1,3,1,3.1496598639455784,7,3.013235294117647,0,3.0434782608695654,2.9383361934871823,1994.0,3.1669421487603304,1,570,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,47,120,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,9,2006,2.9814846701286157,3.0734557595993324,108000
559,60,3.0,57.0,21872,3.03232462173315,3.040175310445581,2.894491672583141,3.0013643059407245,3.0287868403015765,2.9818748251923597,3.032561505065123,3.000078590652087,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,5,1996,1997,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.089551558294749,2.911483253588517,604,3.019904458598726,0,125,729,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,729,717,0,1446,0,1,2,1,3,1,3.1496598639455784,6,3.013235294117647,1,3.0000000000000053,2.964367816091954,1996.0,3.1669421487603304,2,406,2.9969488939740656,3.0075414781297134,3.0082089552238807,264,22,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,8,2008,3.069455406471981,3.0734557595993324,175000
560,120,3.0,,3196,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.041557851831527,3.011904761904762,3.026989619377163,2.9912311753016607,3.017906336088154,7,5,2003,2004,3.0306748466257667,3.0285913528591353,2.955339805825243,2.9543650793650795,3.0247191011235954,18.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.089551558294749,3.072093023255814,0,3.019904458598726,0,1374,1374,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1557,0,0,1557,0,0,2,0,2,1,2.8839590443686007,7,3.013235294117647,1,3.0000000000000053,2.964367816091954,2003.0,2.9460227272727275,2,420,2.9969488939740656,3.0075414781297134,3.0082089552238807,143,20,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,10,2006,3.069455406471981,3.0734557595993324,234000
561,20,3.0,,11341,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.027034850975141,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,6,1957,1996,3.020979020979043,3.0285913528591353,3.218446600356333,3.218274107779181,3.0247191011235954,180.0,3.15121412803532,3.0054602184087362,3.085173501577287,2.883495145631068,3.026697177726926,3.0440713536201467,3.090909090781007,1302,3.019904458598726,0,90,1392,3.022408963585434,3.119158878504673,3.0205128205128204,3.0134932533733134,1392,0,0,1392,1,0,1,1,3,1,3.1496598639455784,5,3.0934144980818745,1,3.0236842105263158,3.1627906976744184,1957.0,3.1669421487603304,2,528,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,0,0,0,95,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,5,2010,3.069455406471981,3.0734557595993324,121500
562,20,3.0,77.0,10010,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,2.954669306239236,3.0982193321546396,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,5,1974,1975,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,2.883495145631068,3.026697177726926,2.9592760182291493,3.090909090781007,1071,3.022225034758816,123,195,1389,3.022408963585434,3.120331950184358,3.0205128205128204,3.0134932533733134,1389,0,0,1389,1,0,1,0,2,1,3.1496598639455784,6,3.013235294117647,1,3.0000000000000053,2.964367816091954,1975.0,2.8696682464454977,2,418,2.9969488939740656,3.0075414781297134,3.0082089552238807,240,38,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,4,2006,3.069455406471981,3.0734557595993324,170000
563,30,3.0,63.0,13907,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0599895260507197,3.011904761904762,3.026989619377163,3.0221311475409838,3.017906336088154,5,6,1940,1969,3.0306748466257667,3.0285913528591353,3.0846922532895267,3.2073264474907854,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.085173501577287,3.163328197226502,3.026697177726926,3.0440713536201467,3.040540508036903,290,3.019904458598726,0,706,996,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,996,0,0,996,1,0,1,0,3,1,3.1496598639455784,6,3.013235294117647,1,3.0236842105263158,3.184835145256667,,3.184835145256667,0,0,3.184835145256667,3.184835145256667,3.0082089552238807,144,0,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2008,3.069455406471981,3.0734557595993324,108000
564,50,3.0,66.0,21780,3.03232462173315,3.040175310445581,3.0594594594594593,3.0297482837528604,3.0287868403015765,3.027566539923954,3.032561505065123,3.0599895260507197,3.011904761904762,3.026989619377163,3.0221311475409838,3.2727269030930493,6,7,1918,1950,3.0306748466257667,3.0285913528591353,3.218446600356333,3.218274107779181,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,3.445204075220309,2.883495145631068,3.026697177726926,2.947375154127224,3.072093023255814,0,3.019904458598726,0,1163,1163,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1163,511,0,1674,0,0,2,0,4,1,3.1496598639455784,8,3.013235294117647,1,3.0236842105263158,3.1627906976744184,1955.0,2.9460227272727275,2,396,2.9969488939740656,3.0075414781297134,3.2331469630433376,72,36,0,0,144,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2008,3.069455406471981,3.0734557595993324,185000
565,60,3.0,,13346,3.03232462173315,3.040175310445581,2.981404958677686,3.0297482837528604,3.0287868403015765,2.978753974930345,3.032561505065123,3.0031384017056273,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,7,5,1992,2000,3.0306748466257667,3.0285913528591353,3.0675675675020906,3.067632849947605,3.0493119266055047,0.0,2.8258196721311477,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,2.911483253588517,728,3.019904458598726,0,367,1095,3.022408963585434,2.9271255060728745,3.0205128205128204,3.0134932533733134,1166,1129,0,2295,1,0,2,1,4,1,2.8839590443686007,9,3.013235294117647,1,3.0000000000000053,2.964367816091954,1992.0,2.8696682464454977,2,590,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,40,0,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,7,2006,3.069455406471981,3.0734557595993324,268000
566,70,3.0,66.0,6858,3.03232462173315,3.040175310445581,3.0594594594594593,3.141329829140209,3.0287868403015765,3.060836501900244,3.032561505065123,2.8863688927250553,3.011904761904762,3.026989619377163,3.0221311475409838,2.9168539325842695,6,4,1915,1950,3.0306748466257667,3.0285913528591353,3.218446600356333,3.218274107779181,3.0493119266055047,0.0,3.15121412803532,3.0054602184087362,2.8778979907264297,2.883495145631068,3.026697177726926,3.0440713536201467,3.072093023255814,0,3.019904458598726,0,806,806,3.022408963585434,3.119158878504673,3.147302860788916,3.1827791501248086,841,806,0,1647,1,0,1,1,4,1,3.070657579264079,6,3.013235294117647,0,3.0434782608695654,3.1627906976744184,1920.0,3.1669421487603304,1,216,2.9969488939740656,3.0075414781297134,3.0082089552238807,0,66,136,0,0,0,3.0289057123193395,3.0076335877862594,3.0291607396870557,0,5,2010,3.069455406471981,3.0734557595993324,128000
